2022-06-14 22:15:00,2931961,2932162,2924181,2924181,2.6602
2022-06-14 22:16:00,2925871,2926630,2924181,2926630,0.31348572
2022-06-14 22:17:00,2925681,2926630,2924033,2924033,1.79293418
2022-06-14 22:18:00,2924148,2925536,2922818,2923514,2.22991008
2022-06-14 22:19:00,2924818,2924818,2919025,2920697,3.21788875
2022-06-14 22:20:00,2921046,2921046,2916663,2916935,2.68726
2022-06-14 22:21:00,2919095,2922217,2919095,2922217,2.77128668
2022-06-14 22:22:00,2921335,2921917,2920149,2920149,0.165
2022-06-14 22:23:00,2920492,2920493,2914043,2914043,2.41003337
2022-06-14 22:24:00,2915763,2918129,2913963,2918129,1.96481
2022-06-14 22:25:00,2919862,2919862,2916550,2918261,0.501
2022-06-14 22:26:00,2917678,2918252,2916803,2917576,0.30877421
2022-06-14 22:27:00,2917412,2920457,2916576,2920457,1.65567521
2022-06-14 22:28:00,2920765,2924510,2919874,2923880,3.44844848
2022-06-14 22:29:00,2923877,2925271,2923508,2925271,1.24191097
2022-06-14 22:30:00,2925223,2927392,2923761,2925367,1.381194
2022-06-14 22:31:00,2926964,2927392,2921744,2923762,1.52268897
2022-06-14 22:32:00,2923762,2923762,2916803,2920191,4.92995025
2022-06-14 22:33:00,2920191,2920775,2915901,2916577,3.21376426
2022-06-14 22:34:00,2916577,2916577,2911018,2914003,3.24914572
2022-06-14 22:35:00,2914043,2914064,2908111,2908439,6.04512519
2022-06-14 22:36:00,2909540,2916338,2909540,2916338,4.39782
2022-06-14 22:37:00,2915841,2918989,2909843,2917262,4.0993
